ProductID,ProductName,Latest_Hotness,Peak_Hotness,Avg_Hotness,Latest_Trend,Peak_Search,Peak_Views,Demand_Score,Destination,HotelType Short,Region,Agoda Status,Ctrip Status,Revenue,B2B2C RN,Revenue Score,RN Score,Mapping Score,Business Score,Opportunity Score,Agoda Score,Ctrip Score,Revenue Score v2,RN Score v2,Mapping Score v2,Business Score v2,Opportunity Score v2,Opportunity Index,Commercial Rank,Priority,Action,Reason,Workflow Status,Owner,SLA,Business Impact
65460.0,Mukdaview Hotel,0.391496941513215,0.401655740614066,0.38587335090987457,0.5049302639555041,42.0,53.0,35.43,Mukdahan,KA,Lower Isan - Central,Mapped,Mapped,297744.0,44.0,4.598415268,1.481980465,100.0,22.74,11.37,100.0,100.0,4.6,1.48,100,9.83,0.0,20.59,683,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
621.0,Lanna Palace 2004 Hotel,0.39094118670022,0.4504284550500418,0.4187914174029768,0.5063418952221825,2.0,4.0,26.27,Chiang Mai,LT,North,Mapped,Null,0.0,0.0,0.0,0.0,50.0,10.0,5.0,100.0,0.0,0.0,0.0,50,5.25,2.62,20.57,684,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
2003839.0,Thada Chateau Hotel Buriram,0.4053964801221285,0.4250807583478689,0.4056369089040457,0.501257558545618,22.0,12.0,30.81,Buriram,KA,Lower Isan - Central,Mapped,Mapped,575162.0,199.0,8.88291828,6.702593466,100.0,26.45,13.225,100.0,100.0,8.88,6.7,100,12.61,0.0,20.56,685,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
5002707.0,Ruenkumsub Hotel,0.3056449684250452,0.3413500172249682,0.31280392440911176,0.5009421822980292,14.0,10.0,25.23,Saraburi,LT,Lower Isan - Central,Mapped,Null,90097.0,23.0,1.391478709,0.7746716066,50.0,10.93,14.69,100.0,0.0,1.39,0.77,50,5.97,2.98,20.56,686,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
65570.0,Fortune D Plus Khaoyai,0.37915161888153,0.392912009432806,0.37577337455910353,0.502677515513977,56.0,27.0,36.74,Khaoyai,KA,Lower Isan - Central,Mapped,Mapped,182176.0,26.0,2.813559198,0.8757157292,100.0,21.67,10.835,100.0,100.0,2.81,0.88,100,9.02,0.0,20.56,687,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
23246.0,Hotel Zing Pattaya,0.3780679745606042,0.4767813921678875,0.4058363402006654,0.4900759415107383,67.0,33.0,38.73,Pattaya,LT,BKK - Metro - Chon,Mapped,Mapped,28666.0,12.0,0.4427290311,0.4041764904,100.0,20.34,10.17,100.0,100.0,0.44,0.4,100,8.09,0.0,20.56,688,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
174253.0,The B Ranong Trend Hotel,0.3807047797670664,0.4121906611187466,0.39447432484845396,0.5008053376133731,45.0,18.0,34.38,Ranong,LT,Upper South,Mapped,Mapped,206355.0,199.0,3.186995147,6.702593466,100.0,23.6,11.8,100.0,100.0,3.19,6.7,100,10.48,0.0,20.56,689,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
5101861.0,Chapter Hotel Hatyai,0.3589331039159402,0.4208100140797705,0.3666251737522408,0.5008957736084215,37.0,29.0,32.34,Hatyai,KA,Lower South - West,Mapped,Mapped,483491.0,146.0,7.467131771,4.917480633,100.0,25.21,12.605,100.0,100.0,7.47,4.92,100,11.68,0.0,20.55,690,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4884155.0,Malangpor Hall & Garden,0.3164450128227684,0.3243726716151343,0.3203015392787673,0.5061970210852207,16.0,3.0,25.92,Phayao,LT,North,Mapped,Not Live,24886.0,6.0,0.3843441955,0.2020882452,70.0,14.25,16.325,100.0,40.0,0.38,0.2,50,5.43,2.72,20.55,691,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4915551.0,D5 Gold Hotel Nong Kakha,0.266643286687636,0.2882662297791044,0.26973227855784576,0.506675611708559,5.0,1.0,21.78,Chonburi,KA,BKK - Metro - Chon,Mapped,Not Mapped,455725.0,3.0,7.038309944,0.1010441226,50.0,13.55,22.44,100.0,0.0,7.04,0.1,50,7.91,3.96,20.55,692,Low,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
183125.0,Greenview Resort Khonkaen,0.3019254801926012,0.3164015550533933,0.3123490837818267,0.5194962077391709,17.0,1.0,25.74,Khon Kaen,LT,Upper Isan - East,Mapped,Not Mapped,11107.0,3.0,0.1715317579,0.1010441226,50.0,10.12,20.22,100.0,0.0,0.17,0.1,50,5.26,2.63,20.55,693,Low,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
183416.0,Evergreen Suite Hotel,0.3637162449327937,0.3637162449327937,0.35935042992655897,0.5085263156232692,53.0,8.0,35.07,Surat Thani,KA,Upper South,Mapped,Mapped,299541.0,52.0,4.626172378,1.751431458,100.0,22.84,11.42,100.0,100.0,4.63,1.75,100,9.85,0.0,20.53,694,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
183506.0,The Seens Hotel Krabi,0.4310448684007174,0.4762895141359782,0.3759442248654404,0.5025437544015264,48.0,22.0,37.13,Krabi,LT,Upper South,Mapped,Mapped,100723.0,50.0,1.555592921,1.68406871,100.0,21.28,10.64,100.0,100.0,1.56,1.68,100,8.71,0.0,20.52,695,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4920882.0,Niyom STN Hotel 2 (Ban Phue District),0.3347889149714571,0.4113044097832966,0.35945319850098384,0.5029889858483876,3.0,17.0,24.56,Udon Thani,KA,Upper Isan - East,Not mapped,Mapped,158432.0,10.0,2.446857853,0.336813742,50.0,11.32,14.66,0.0,100.0,2.45,0.34,50,6.24,3.12,20.52,696,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
137942.0,The Sita Princess Hotel Buriram,0.4453237947835209,0.4636786762092472,0.4569541470404973,0.5034433618046036,52.0,13.0,38.2,Buriram,LT,Lower Isan - Central,Mapped,Mapped,32463.0,13.0,0.5013594297,0.4378578646,100.0,20.38,10.19,100.0,100.0,0.5,0.44,100,8.02,0.0,20.51,697,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
180822.0,Zak Residence,0.3615342229031458,0.3861077753982388,0.375458074050059,0.5022690616499027,23.0,42.0,30.21,Chiang Mai,KA,North,Mapped,Mapped,459963.0,321.0,7.10377209,10.81172112,100.0,26.8,13.4,100.0,100.0,7.1,10.81,100,12.84,0.0,20.5,698,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
63626.0,Baan Phor Phan Hotel,0.3783430814913355,0.4527503839904316,0.3626320896239517,0.5037673537523525,49.0,17.0,35.08,Khon Kaen,KA,Upper Isan - East,Mapped,Mapped,227951.0,110.0,3.520527576,3.704951162,100.0,22.87,11.435,100.0,100.0,3.52,3.7,100,9.89,0.0,20.5,699,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
2050.0,Charoen Hotel Udon Thani,0.3777758944561593,0.3972097242178908,0.38876038037243843,0.4945009454930628,57.0,39.0,37.09,Udon Thani,KA,Upper Isan - East,Mapped,Mapped,94867.0,69.0,1.465150844,2.32401482,100.0,21.43,10.715,100.0,100.0,1.47,2.32,100,8.85,0.0,20.5,700,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4935562.0,Minimal Hotels,0.2874371443199814,0.3153072037390786,0.3056487180208852,0.5130855491467685,17.0,1.0,25.03,Phichit,LT,North,Mapped,Null,74193.0,12.0,1.145845468,0.4041764904,50.0,10.69,17.45,100.0,0.0,1.15,0.4,50,5.7,2.85,20.49,701,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
2004750.0,Baan Maesot Boutique Resort,0.401206418888764,0.4239370757184866,0.4022664535879987,0.5043328530446012,54.0,23.0,37.15,Tak,KA,North,Mapped,Mapped,120792.0,23.0,1.86553339,0.7746716066,100.0,21.17,10.585,100.0,100.0,1.87,0.77,100,8.6,0.0,20.49,702,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4921378.0,Tonfern Hotel Khonkaen,0.2788441491233808,0.4011735893019575,0.33246834597931274,0.4832197672900772,17.0,38.0,25.25,Khon Kaen,KA,Upper Isan - East,Not mapped,Mapped,92440.0,37.0,1.427667433,1.246210845,50.0,11.09,18.1,0.0,100.0,1.43,1.25,50,6.14,3.07,20.48,703,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
63406.0,G2 Hotel Group,0.3932184970210699,0.5533942563838008,0.5166330106483739,0.4866129067088084,16.0,11.0,28.86,Hatyai,KA,Lower South - West,Mapped,Mapped,723210.0,246.0,11.16941085,8.285618053,100.0,28.07,14.035,100.0,100.0,11.17,8.29,100,13.84,0.0,20.45,704,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4936661.0,Smile Resort Mukdahan,0.3167935154579169,0.3167935154579169,0.31384575609033005,0.5068940263555176,16.0,2.0,25.92,,,,Mapped,Null,0.0,0.0,0.0,0.0,50.0,10.0,5.0,100.0,0.0,0.0,0.0,50,5.18,2.59,20.44,705,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4942047.0,The 29 Place,0.3579971698206016,0.3579971698206016,0.34657975266627117,0.5050811771741616,1.0,28.0,25.5,Nakhonratchasima,LT,Lower Isan - Central,Mapped,Null,24170.0,20.0,0.3732878386,0.673627484,50.0,10.39,14.18,100.0,0.0,0.37,0.67,50,5.49,2.74,20.44,706,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4857703.0,Saransuk Grand V.I.P,0.3100740947003634,0.3131665863548987,0.3092444856051988,0.5108595075747534,6.0,4.0,23.89,Phra Nakhon Si Ayutthaya,KA,Lower Isan - Central,Null,Mapped,196276.0,3.0,3.031323823,0.1010441226,50.0,11.55,15.58,0.0,100.0,3.03,0.1,50,6.32,3.16,20.44,707,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
152976.0,Praiyanan Place Hotel,0.3764637737075706,0.4966661948906875,0.44906019137079756,0.5020441896799815,34.0,88.0,34.35,Maha Sarakham,KA,Upper Isan - East,Mapped,Mapped,224071.0,159.0,3.460601408,5.355338498,100.0,23.34,11.67,100.0,100.0,3.46,5.36,100,10.21,0.0,20.43,708,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4921127.0,Rungthip Resort,0.353168033339821,0.3574652870790566,0.32743771116906867,0.5056285174847218,3.0,4.0,24.94,Kanchanaburi,KA,Lower South - West,Not mapped,Mapped,93540.0,6.0,1.444654212,0.2020882452,50.0,10.78,17.355,0.0,100.0,1.44,0.2,50,5.77,2.88,20.42,709,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
2009639.0,Hotel Together,0.4453260191094684,0.4827987252654832,0.4176148838400684,0.5007710298396303,37.0,31.0,35.85,Khaoyai,KA,Lower Isan - Central,Mapped,Mapped,247362.0,23.0,3.820305754,0.7746716066,100.0,22.14,11.07,100.0,100.0,3.82,0.77,100,9.31,0.0,20.42,710,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4312224.0,PM Residence,0.397026735611421,0.4257373633133076,0.4060173062936954,0.5026129041420048,42.0,15.0,34.41,Hatyai,KA,Lower South - West,Mapped,Mapped,214244.0,153.0,3.308828203,5.153250253,100.0,23.2,11.6,100.0,100.0,3.31,5.15,100,10.08,0.0,20.39,711,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
118.0,La Petite Salil Sukhumvit 11,0.3531538463549772,0.5009455231199587,0.4294004942065979,0.5053289660161973,3.0,56.0,26.57,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,794311.0,325.0,12.26751115,10.94644662,100.0,29.42,14.71,100.0,100.0,12.27,10.95,100,14.73,0.0,20.39,712,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4920613.0,The Vita Plus Hotel Hatyai,0.3785625731033905,0.3791246987256258,0.37716654576730463,0.5056778728044875,47.0,22.0,34.9,Hatyai,KA,Lower South - West,Mapped,Mapped,303452.0,34.0,4.686582105,1.145166723,100.0,22.69,11.345,100.0,100.0,4.69,1.15,100,9.67,0.0,20.36,713,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
63449.0,FIG Boutique Hotel,0.3569287631592965,0.4547200963571013,0.39445709165011716,0.5053419112362675,53.0,15.0,34.95,Kamphaeng Phet,KA,North,Mapped,Mapped,249178.0,73.0,3.848365416,2.458740317,100.0,22.66,11.33,100.0,100.0,3.85,2.46,100,9.65,0.0,20.36,714,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
5101845.0,Nara Pruksa Apartment,0.3617990377071057,0.3695243846035322,0.3653793872333207,0.506060427762241,0.0,23.0,25.32,Narathiwat,LT,Lower South - West,Mapped,Null,20248.0,18.0,0.3127086894,0.6062647356,50.0,10.34,14.47,100.0,0.0,0.31,0.61,50,5.4,2.7,20.36,715,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4935440.0,Holiday Inn Express & Suites Bangkok Central Pier,0.3474839999504945,0.3671616567216642,0.3547992340902854,0.5038522896510877,1.0,33.0,25.21,Bangkok,LT,BKK - Metro - Chon,Mapped,Null,45553.0,4.0,0.7035343574,0.1347254968,50.0,10.39,15.855,100.0,0.0,0.7,0.13,50,5.43,2.72,20.32,716,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
177848.0,Good Morning Hotel at Takuapa,0.3289961675614044,0.4450393877432816,0.3683928765820653,0.5329091140582457,40.0,4.0,31.56,Phang Nga,KA,Upper South,Mapped,Mapped,453385.0,120.0,7.002171723,4.041764904,100.0,24.71,12.355,100.0,100.0,7.0,4.04,100,11.02,0.0,20.31,717,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
152936.0,The Terminal Khon Kaen Hotel,0.355772793621856,0.3813662440064944,0.3716067182695575,0.5034432601116576,50.0,18.0,34.39,Khon Kaen,KA,Upper Isan - East,Mapped,Mapped,225260.0,129.0,3.478960098,4.344897272,100.0,23.04,11.52,100.0,100.0,3.48,4.34,100,9.92,0.0,20.31,718,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
177896.0,Stay with Nimman Chiang Mai,0.3390829166916813,0.4427075335856742,0.3654740778689542,0.5041894838103674,48.0,27.0,33.64,Chiang Mai,LT,North,Mapped,Mapped,464480.0,3.0,7.173534213,0.1010441226,100.0,23.62,11.81,100.0,100.0,7.17,0.1,100,10.34,0.0,20.31,719,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4921112.0,N24 Chonburi,0.3665113270136807,0.4157745646563635,0.36926966366406444,0.503334038591307,25.0,39.0,30.72,Chonburi,KA,BKK - Metro - Chon,Mapped,Mapped,593467.0,132.0,9.165624271,4.445941394,100.0,25.92,12.96,100.0,100.0,9.17,4.45,100,12.06,0.0,20.28,720,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4883878.0,L&D Hotel & Residence,0.2744264940219748,0.3229148133848023,0.3086905372825444,0.506675611708559,18.0,2.0,24.6,Lampang,LT,North,Mapped,Not Mapped,81861.0,10.0,1.264274929,0.336813742,50.0,10.73,16.99,100.0,0.0,1.26,0.34,50,5.65,2.82,20.27,721,Low,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
5101864.0,Deetel Hotel,0.3708504472023031,0.3916560721716665,0.38289976972259365,0.5056412363580364,1.0,1.0,25.17,Nakhon Sawan,LT,North,Not mapped,Mapped,25971.0,9.0,0.4011025555,0.3031323678,50.0,10.29,15.745,0.0,100.0,0.4,0.3,50,5.32,2.66,20.27,722,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
5101189.0,Wanpen Apartment,0.3291667314257356,0.3404619671823866,0.3319860398348138,0.5045180714140781,2.0,39.0,24.87,Suphan Buri,LT,Lower Isan - Central,Not mapped,Mapped,52347.0,15.0,0.8084546114,0.505220613,50.0,10.56,16.575,0.0,100.0,0.81,0.51,50,5.53,2.76,20.27,723,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
64942.0,Pueanjai Resort And Resturant,0.3613252688460566,0.3854581308229166,0.3697840151137374,0.4917600125219563,62.0,15.0,36.57,Chumphon,KA,Upper South,Mapped,Mapped,174445.0,8.0,2.694161849,0.2694509936,100.0,21.43,10.715,100.0,100.0,2.69,0.27,100,8.74,0.0,20.26,724,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
137955.0,The Coconut Hotel Lampang,0.3218787292486224,0.4266835900053352,0.3707239370824397,0.5022582918815027,30.0,15.0,29.11,Lampang,KA,North,Mapped,Mapped,798893.0,95.0,12.33826572,3.199730549,100.0,27.13,13.565,100.0,100.0,12.34,3.2,100,12.95,0.0,20.23,725,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
387.0,Riverside Bangkok Hotel,0.3536619840761166,0.3565683644821701,0.3530186636106638,0.5065598833350574,0.0,13.0,24.69,Bangkok,LT,BKK - Metro - Chon,Mapped,Not Mapped,38121.0,26.0,0.5887562174,0.8757157292,50.0,10.56,17.45,100.0,0.0,0.59,0.88,50,5.5,2.75,20.22,726,Low,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
4988855.0,U Sabai Hotel and Residence Mahachai,0.2767437987895129,0.4046256322296708,0.2908738652337197,0.5002656742703494,6.0,4.0,22.34,Samut Sakhon,KA,BKK - Metro - Chon,No Room,Mapped,285795.0,31.0,4.413879639,1.0441226,85.0,19.52,20.625,70.0,100.0,4.41,1.04,50,6.98,3.49,20.2,727,Low,Request Inventory,Demand exists but inventory is unavailable.,To Do,Hotel Partner,48 Hours,Medium
4915665.0,The Seaport Mahachai,0.4363735228002434,0.4597867002867322,0.3919496162756909,0.4934292466187369,16.0,27.0,31.22,Samut Sakhon,KA,BKK - Metro - Chon,Mapped,Mapped,458915.0,195.0,7.087585011,6.567867969,100.0,25.51,12.755,100.0,100.0,7.09,6.57,100,11.76,0.0,20.18,728,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
21421.0,Siam Tara Palace Hotel,0.3380409727283077,0.3472356659069982,0.34099466911470405,0.5076679848300882,19.0,9.0,27.58,Maha Sarakham,KA,Upper Isan - East,Mapped,Mapped,639064.0,318.0,9.869840954,10.710677,100.0,28.15,14.075,100.0,100.0,9.87,10.71,100,13.66,0.0,20.18,729,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
152902.0,Rapeepan Ville Hotel,0.3787923584495059,0.3914092664132013,0.38536791514286367,0.4997340922451319,51.0,31.0,35.84,Ubon Ratchathani,KA,Lower Isan - Central,Mapped,Mapped,208280.0,9.0,3.216726799,0.3031323678,100.0,21.7,10.85,100.0,100.0,3.22,0.3,100,8.87,0.0,20.18,730,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
2007815.0,Ac Sport Center Hotel,0.3614129532747035,0.3939321397404218,0.3768710456745067,0.4614135378395396,4.0,349.0,35.46,Hatyai,KA,Lower South - West,Mapped,Mapped,221934.0,102.0,3.427589714,3.435500168,100.0,22.74,11.37,100.0,100.0,3.43,3.44,100,9.84,0.0,20.17,731,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
183622.0,East Inn 15 Hotel Rayong,0.3813271943259315,0.3998306779579738,0.39064604395355246,0.5051159029568436,42.0,9.0,33.64,Rayong,KA,Upper Isan - East,Mapped,Mapped,282302.0,113.0,4.359932852,3.805995285,100.0,23.32,11.66,100.0,100.0,4.36,3.81,100,10.05,0.0,20.17,732,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4276337.0,Eco Inn Lite Chanthaburi,0.3838829607151779,0.4184114117375906,0.38656088926301035,0.5065880480982033,36.0,37.0,33.51,Chanthaburi,KA,Upper Isan - East,Mapped,Mapped,359938.0,61.0,5.558960773,2.054563826,100.0,23.4,11.7,100.0,100.0,5.56,2.05,100,10.1,0.0,20.17,733,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4937179.0,One Budget Hotel Chiangrai Phahonyothin,0.3561162254605412,0.3901044224860691,0.37478711600592124,0.5194962077391709,30.0,1.0,30.38,Chiang Rai,KA,North,Mapped,Mapped,715180.0,6.0,11.04538997,0.2020882452,100.0,25.58,12.79,100.0,100.0,11.05,0.2,100,11.66,0.0,20.14,734,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4921218.0,Valia Hotel Bangkok,0.3449092822194014,0.3549571363540708,0.34667285206450094,0.5055163636137244,0.0,35.0,25.01,Bangkok,LT,BKK - Metro - Chon,Mapped,Null,13607.0,5.0,0.2101568054,0.168406871,50.0,10.16,16.005,100.0,0.0,0.21,0.17,50,5.16,2.58,20.14,735,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4896856.0,Na Gaysorn Resort,0.3242325944328181,0.3720906324683232,0.3361390037015599,0.499798032425213,2.0,3.0,23.44,Chaiyaphum,KA,Upper Isan - East,Not mapped,Mapped,195020.0,2.0,3.011924502,0.0673627484,50.0,11.53,16.765,0.0,100.0,3.01,0.07,50,6.21,3.1,20.14,736,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
5102144.0,Kru Paew Resort,0.3248234835014874,0.3333592627862967,0.32565800546629087,0.5056945920094376,3.0,20.0,24.31,Phetchabun,KA,North,Not mapped,Mapped,84527.0,6.0,1.305453831,0.2020882452,50.0,10.71,15.35,0.0,100.0,1.31,0.2,50,5.58,2.79,20.14,737,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
2006652.0,Banlanna Hotel Lampang,0.4365423484085552,0.4442109506366785,0.44091919186001016,0.5057789715924207,37.0,31.0,35.6,Lampang,KA,North,Mapped,Mapped,146101.0,52.0,2.256415275,1.751431458,100.0,21.65,10.825,100.0,100.0,2.26,1.75,100,8.78,0.0,20.13,738,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
2010138.0,Triple Z Hotel,0.4245235943025181,0.4320034799164762,0.4282193059225461,0.5064468375169446,41.0,42.0,36.24,Hua Hin,LT,Lower South - West,Mapped,Mapped,80859.0,50.0,1.248802145,1.68406871,100.0,21.13,10.565,100.0,100.0,1.25,1.68,100,8.38,0.0,20.12,739,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4918097.0,One Budget Hotel Chiangrai Stadium,0.3309136292091956,0.3352899663183276,0.33157462707369484,0.5019143850701514,32.0,3.0,29.46,Chiang Rai,KA,North,Mapped,Mapped,624969.0,179.0,9.652146601,6.028965982,100.0,26.63,13.315,100.0,100.0,9.65,6.03,100,12.53,0.0,20.12,740,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
65616.0,Bed by Cruise@Samakkhi-Tivanont,0.3469263982590349,0.4306161332456533,0.39888610791247375,0.5008956581879384,55.0,13.0,34.78,Nonthaburi,KA,BKK - Metro - Chon,Mapped,Mapped,199765.0,82.0,3.085208369,2.761872684,100.0,22.37,11.185,100.0,100.0,3.09,2.76,100,9.33,0.0,20.11,741,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
399.0,Emporium Suites by Chatrium,0.4310429304423928,0.4393767005969458,0.4353928620134498,0.5023478812537742,0.0,166.0,32.53,Bangkok,LT,BKK - Metro - Chon,Mapped,Mapped,407576.0,100.0,6.294685347,3.36813742,100.0,24.16,12.08,100.0,100.0,6.29,3.37,100,10.66,0.0,20.11,742,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
2000374.0,Fun-D City View,0.3543815123827355,0.3684511152872585,0.35969673750875675,0.4996754190623236,57.0,10.0,35.34,Khon Kaen,KA,Upper Isan - East,Mapped,Mapped,165658.0,64.0,2.558456647,2.155607949,100.0,21.93,10.965,100.0,100.0,2.56,2.16,100,9.0,0.0,20.1,743,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4914159.0,Baansuan Resort Donsak,0.2874371443199814,0.3136403333687505,0.302632963252592,0.5130855491467685,16.0,1.0,24.84,Surat Thani,LT,Upper South,Mapped,Not Mapped,3884.0,1.0,0.05998701812,0.0336813742,50.0,10.04,15.69,100.0,0.0,0.06,0.03,50,5.01,2.5,20.09,744,Low,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
183617.0,Woraya Place Phrae,0.2712522560933486,0.3827992735835929,0.3290732242028711,0.5003271358513065,7.0,6.0,22.38,Phrae,KA,North,Not mapped,Mapped,291013.0,2.0,4.494472015,0.0673627484,50.0,12.27,18.745,0.0,100.0,4.49,0.07,50,6.74,3.37,20.09,745,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
43831.0,Smile Resort Thungsong,0.3820009339093962,0.3959257962387494,0.39071387446815053,0.5067381433860482,36.0,10.0,32.59,Nakhon Si Thammarat,KA,Lower South - West,Mapped,Mapped,453914.0,47.0,7.010340476,1.583024587,100.0,23.98,11.99,100.0,100.0,7.01,1.58,100,10.5,0.0,20.09,746,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4884628.0,Suk Hua Non Thoen,0.2991489636617805,0.3429985825532203,0.3273598320552858,0.5059077087127734,1.0,4.0,22.4,Lampang,KA,North,Not mapped,Mapped,234019.0,34.0,3.614231935,1.145166723,50.0,12.15,18.515,0.0,100.0,3.61,1.15,50,6.63,3.32,20.09,747,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4727105.0,Memo Bangsaen,0.3814900801595379,0.4305148376926915,0.38638396887224163,0.4989029264615085,34.0,49.0,33.26,Bangsaen,KA,BKK - Metro - Chon,Mapped,Mapped,273738.0,145.0,4.227673254,4.883799259,100.0,23.58,11.79,100.0,100.0,4.23,4.88,100,10.23,0.0,20.08,748,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
5102411.0,The Princess Beachfront Resort,0.3535564674140354,0.364773580166206,0.3609248342081395,0.5063488500108951,0.0,19.0,24.87,Rayong,LT,Upper Isan - East,Mapped,Null,10739.0,6.0,0.1658592533,0.2020882452,50.0,10.14,14.35,100.0,0.0,0.17,0.2,50,5.12,2.56,20.08,749,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4921151.0,Asawin Grand Convention Hotel,0.3374288682756972,0.363926590859826,0.35422634572078143,0.5057975956772818,62.0,24.0,36.18,Bangkok,LT,BKK - Metro - Chon,Mapped,Mapped,95956.0,34.0,1.48196573,1.145166723,100.0,21.08,10.54,100.0,100.0,1.48,1.15,100,8.32,0.0,20.07,750,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
25160.0,MT Place,0.4276987326181558,0.4319804053491655,0.42733167067114675,0.507532512680985,24.0,11.0,32.18,Sakon Nakhon,KA,Upper Isan - East,Mapped,Mapped,284774.0,202.0,4.398103685,6.803637588,100.0,24.24,12.12,100.0,100.0,4.4,6.8,100,10.68,0.0,20.07,751,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
4918103.0,The Minitel Hotel Bangsaphan,0.2744264940219748,0.3076357369448346,0.29506500288392257,0.506675611708559,8.0,2.0,22.7,Prachuapkhirikhan,KA,Lower South - West,Mapped,Not Mapped,229433.0,1.0,3.543413427,0.0336813742,50.0,11.78,17.16,100.0,0.0,3.54,0.03,50,6.32,3.16,20.04,752,Low,Expand to Ctrip,Expand distribution to increase room nights.,To Do,Market Manager,72 Hours,Medium
152937.0,Taris Art Hotel,0.3700603612010449,0.3700603612010449,0.36544372428989436,0.505780638079375,43.0,14.0,33.55,Phrae,KA,North,Mapped,Mapped,242927.0,121.0,3.751816851,4.075446278,100.0,23.1,11.55,100.0,100.0,3.75,4.08,100,9.81,0.0,20.03,753,Low,Monitor,No immediate action required.,To Do,Commercial,-,Low
