ProductID,Current_Hotness,Peak_Hotness,Avg_Hotness,Current_Trend,Current_Views,Peak_CheckIn_Views,Latest_Snapshot,ProductName,Active_View_Intervals,Modification_Count,Last_Modified_At,Peak_CheckIn_Date,Demand_Score,Destination,HotelType Short,Region,Agoda Status,Ctrip Status,Revenue,B2B2C RN,Destination_Search_Context,Funnel_Views,Funnel_Bookings,Internal_Worst_Gap,Internal_Median_Gap,Internal_Comparable_Rates,Internal_Total_Rates,Agoda_Price_Disadvantage,Agoda_Comparable_Dates,Views_per_Search,Search_to_Booking,Revenue Score,RN Score,Agoda Score,Ctrip Score,Mapping Score,Business Score,Opportunity Index,Commercial Rank,Priority,Action,Reason
63421,0.38963621844360663,0.44480815993587414,0.38963621844360663,0.5101150677192617,1027.0,351.0,2026-08-18 22:48:21,Nartsiri Hotel,100,7,2026-08-18 22:32:31,2026-08-22,31.29,Ubon Ratchathani,KA,Lower Isan - Central,Mapped,Mapped,997756.0,406.0,1928.0,1027.0,0.0,,,0.0,10.0,,0,0.5326763485477178,0.0,15.41,13.67,100,100,100.0,18.06,23.52,495,Medium,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
118,0.5430969932024615,0.5441551989377827,0.5430969932024615,0.5220231613142935,1305.0,446.0,2026-08-18 05:00:04,La Petite Salil Sukhumvit 11,21,3,2026-08-18 03:15:35,2026-09-01,33.98,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,794311.0,325.0,2464.0,1305.0,0.0,,,0.0,16.0,,0,0.5296266233766234,0.0,12.27,10.95,100,100,100.0,16.22,23.52,496,Medium,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
4640925,0.5103543065731111,0.5163025374959213,0.5103543065731111,0.506907653508222,663.0,384.0,2026-08-18 17:34:59,The Residence Hotel,18,5,2026-08-18 17:34:59,2026-08-20,31.83,Chiang Mai,KA,North,Mapped,Unknown,162697.0,15.0,1861.5,663.0,0.0,,,0.0,0.0,,0,0.3561643835616438,0.0,2.51,0.51,100,0,50.0,7.77,23.51,497,Medium,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
2005402,0.37279053217450436,0.39437989951681157,0.37279053217450436,0.5118577575395924,1295.0,392.0,2026-08-18 23:32:45,V-Ocean Palace,127,7,2026-08-18 22:17:43,2026-08-18,32.14,Hatyai,LT,Lower South - West,Mapped,Not Mapped,70834.0,50.0,1967.5,1295.0,0.0,0.2029284842901815,0.2121826420623725,5.0,15.0,0.009,1,0.6581956797966964,0.0,1.09,1.68,100,0,50.0,7.48,23.5,498,Medium,Review Agoda Rate Competitiveness,Agoda reports a price disadvantage; 0% is cheapest.
4920619,0.4298677860184892,0.4895509605267016,0.4298677860184892,0.5099168987200497,2315.0,527.0,2026-08-18 18:49:55,VST Punnawithi,54,3,2026-08-18 18:49:55,2026-08-25,31.42,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,805803.0,538.0,3998.5,2315.0,0.0,-0.1019713451880277,-0.0680841574655387,3.0,10.0,0.0625,2,0.5789671126672502,0.0,12.44,18.12,100,100,100.0,17.94,23.5,499,Medium,Fix Internal Rate Parity,Our rate is more expensive than a comparable partner rate.
5102444,0.3500018390943778,0.35780938210126056,0.3500018390943778,0.5078074563309437,392.0,138.0,2026-08-18 22:48:21,Sandbox Hotel,32,0,,2026-08-25,25.96,Nakhon Si Thammarat,LT,Lower South - West,Not Live,Unknown,7406.0,0.0,1253.0,392.0,0.0,,,0.0,1.0,,0,0.3128491620111732,0.0,0.11,0.0,40,0,20.0,5.25,23.49,500,Medium,Activate Agoda,"Agoda connectivity exists, but the hotel is not live."
5102550,0.2660689034315039,0.2660689034315039,0.2660689034315039,0.503303071672198,8.0,8.0,2026-08-18 22:48:21,Uncle Joe’s​ Glamping​,8,0,,2026-08-20,21.1,Nakhonratchasima,LT,Lower Isan - Central,Unknown,Unknown,0.0,0.0,1930.5,8.0,0.0,,,0.0,0.0,,0,0.004144004144004144,0.0,0.0,0.0,0,0,0.0,4.22,23.47,501,Low,Monitor,No immediate distribution issue requires action.
592,0.3368604036876473,0.3376461821320642,0.3368604036876473,0.5344582731073206,21.0,7.0,2026-08-18 16:35:56,Royal Peninsula Hotel Chiangmai,21,0,,2026-08-24,25.2,Chiang Mai,LT,North,Not Live,Unknown,0.0,0.0,1041.0,21.0,0.0,,,0.0,0.0,,0,0.020172910662824207,0.0,0.0,0.0,40,0,20.0,5.04,23.42,502,Low,Activate Agoda,"Agoda connectivity exists, but the hotel is not live."
4884532,0.3315220492439832,0.3336051960267439,0.3315220492439832,0.5108149418737138,73.0,37.0,2026-08-18 19:20:48,Phuwiang Grand Hotel,33,0,,2026-08-20,25.13,Khon Kaen,LT,Upper Isan - East,Not Mapped,Not Live,61787.0,4.0,2192.5,73.0,0.0,,,0.0,2.0,,0,0.03329532497149373,0.0,0.95,0.13,0,40,20.0,5.54,23.42,503,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
4920366,0.3978191295793076,0.47993827862285793,0.3978191295793076,0.5086339575631833,4541.0,619.0,2026-08-18 23:48:42,Travelodge Phuket Town,93,11,2026-08-18 22:32:31,2026-09-12,33.36,Phuket,KA,Upper South,Mapped,Mapped,1200536.0,69.0,1927.5,4541.0,0.0,,,0.0,24.0,,0,2.3559014267185474,0.0,18.54,2.32,100,100,100.0,16.64,23.41,504,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
63697,0.3854172900793069,0.41565455703213494,0.3854172900793069,0.5116554641575487,1021.0,195.0,2026-08-18 19:48:47,JK Living Hotel and Service Apartment,93,5,2026-08-18 13:51:17,2026-08-19,30.81,Chachoengsao,KA,Upper Isan - East,Mapped,Mapped,1240690.0,234.0,1533.0,1021.0,0.0,0.3390418550260683,0.3515517308801641,3.0,16.0,,0,0.6660143509458578,0.0,19.16,7.88,100,100,100.0,18.11,23.41,505,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
4884636,0.3541073387204381,0.35473084223098666,0.3541073387204381,0.5148954881566732,534.0,267.0,2026-08-18 17:34:59,Sairung Resort (Room on Request),16,1,2026-08-18 17:34:59,2026-08-20,25.57,Prachuapkhirikhan,,Lower South - West,Not Mapped,Not Live,400.0,0.0,1794.0,534.0,0.0,,,0.0,0.0,,0,0.2976588628762542,0.0,0.01,0.0,0,40,20.0,5.12,23.38,506,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
2003095,0.4070389256626889,0.45854146792960343,0.4070389256626889,0.5122367519619525,643.0,173.0,2026-08-18 20:04:15,Yenjit Resort Chachoengsao,59,3,2026-08-18 19:05:06,2026-08-21,29.8,Chachoengsao,KA,Upper Isan - East,Mapped,Not Mapped,281402.0,48.0,1533.0,643.0,0.0,,,0.0,0.0,,0,0.41943900848010435,0.0,4.35,1.62,100,0,50.0,8.62,23.37,507,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
4921070,0.3297665368245846,0.3297665368245846,0.3297665368245846,0.5347087479076577,8.0,8.0,2026-08-18 14:05:44,Best Western Nada Don Mueang Airport Hotel,8,0,,2026-08-22,24.28,Bangkok,LT,BKK - Metro - Chon,Not Live,Unknown,79444.0,0.0,2964.5,8.0,0.0,,,0.0,2.0,,0,0.0026986001011975037,0.0,1.23,0.0,40,0,20.0,5.47,23.37,508,Low,Activate Agoda,"Agoda connectivity exists, but the hotel is not live."
4883884,0.40058143898597476,0.40571097747054713,0.40058143898597476,0.5107824549750823,547.0,341.0,2026-08-18 19:34:59,Phangkhon Inn,16,1,2026-08-18 18:49:55,2026-08-20,27.35,Sakon Nakhon,KA,Upper Isan - East,Mapped,Not Mapped,471456.0,96.0,674.5,547.0,0.0,,,0.0,6.0,,0,0.8109710896960711,0.0,7.28,3.23,100,0,50.0,10.08,23.35,509,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
2009738,0.3606318384623213,0.3606318384623213,0.3606318384623213,0.5111604140234494,93.0,93.0,2026-08-18 17:34:59,THE ALL 24 Luxury Residence,16,0,,2026-08-24,25.49,Bangkok,LT,BKK - Metro - Chon,Unknown,Not Live,8893.0,0.0,3382.0,93.0,0.0,,,0.0,0.0,,0,0.02749852158486103,0.0,0.14,0.0,0,40,20.0,5.17,23.34,510,Low,Activate Ctrip,"Ctrip connectivity exists, but the hotel is not live."
137959,0.38361954451704794,0.4065444467524505,0.38361954451704794,0.5091549080175074,182.0,122.0,2026-08-18 21:31:44,Slive Hotel Surin,22,1,2026-08-18 19:48:47,2026-08-20,26.71,Surin,KA,Lower Isan - Central,Mapped,Unknown,499705.0,126.0,993.0,182.0,0.0,,,0.0,0.0,,0,0.18328298086606243,0.0,7.72,4.24,100,0,50.0,10.47,23.34,511,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
4857602,0.35693591223157933,0.358496866609503,0.35693591223157933,0.5082073254574012,228.0,80.0,2026-08-18 00:19:00,Pirst Land Resort Sakrachom,6,0,,2026-08-26,24.87,Suphan Buri,LT,Lower Isan - Central,Not Mapped,Not Live,68249.0,6.0,267.0,228.0,0.0,,,0.0,0.0,,0,0.8539325842696629,0.0,1.05,0.2,0,40,20.0,5.56,23.32,512,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
4914173,0.28421607692817097,0.2987726927541131,0.28421607692817097,0.5081991001130209,54.0,23.0,2026-08-18 15:22:55,Parknaisong Hotel,23,0,,2026-08-19,22.69,Nakhon Si Thammarat,KA,Lower South - West,Not Mapped,Not Live,299798.0,0.0,1253.0,54.0,0.0,,,0.0,4.0,,0,0.04309656823623304,0.0,4.63,0.0,0,40,20.0,6.85,23.32,513,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
4533067,0.44643771603236926,0.44643771603236926,0.44643771603236926,0.5123688667403302,264.0,264.0,2026-08-18 20:04:15,Romruedee Resort,8,1,2026-08-18 18:20:34,2026-08-22,28.65,Pattaya,KA,BKK - Metro - Chon,Mapped,Not Mapped,144594.0,219.0,1561.5,264.0,0.0,,,0.0,0.0,,0,0.1690682036503362,0.0,2.23,7.38,100,0,50.0,9.06,23.25,514,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
181552,0.3177821444611781,0.3268200694192934,0.3177821444611781,0.5190395751083274,40.0,16.0,2026-08-18 17:21:38,Phectlada Pavilion & Resort,40,0,,2026-08-19,25.07,Lop Buri,LT,Lower Isan - Central,Unknown,Not Live,7546.0,0.0,1733.0,40.0,0.0,,,0.0,0.0,,0,0.02308136180034622,0.0,0.12,0.0,0,40,20.0,5.07,23.25,515,Low,Activate Ctrip,"Ctrip connectivity exists, but the hotel is not live."
2000262,0.32856280948370997,0.3476375594911149,0.32856280948370997,0.5110089712775225,88.0,51.0,2026-08-18 23:48:42,Ruencome Hotel Amnatcharoen,27,0,,2026-08-19,24.74,Amnart Charoen,LT,Lower Isan - Central,Not Mapped,Not Live,53776.0,0.0,212.0,88.0,0.0,,,0.0,0.0,,0,0.41509433962264153,0.0,0.83,0.0,0,40,20.0,5.36,23.21,516,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
43827,0.4015733704906825,0.46423000162327044,0.4015733704906825,0.5098125703897017,1978.0,881.0,2026-08-18 23:48:42,Buri Sriphu Hotel,107,15,2026-08-18 23:48:42,2026-08-28,32.68,Hatyai,KA,Lower South - West,Mapped,Mapped,1005590.0,228.0,1751.0,1978.0,2.0,,,0.0,14.0,,0,1.1296402055968018,0.0010111223458038423,15.53,7.68,100,100,100.0,16.6,23.2,517,Low,Monitor,No immediate distribution issue requires action.
65536,0.3812837629426567,0.4424472091570472,0.3812837629426567,0.5112061862624367,599.0,359.0,2026-08-18 23:48:42,Coco Beach Resort Bangsean,91,10,2026-08-18 17:49:59,2026-08-23,30.29,Bangsaen,KA,BKK - Metro - Chon,Mapped,Mapped,804414.0,567.0,2713.0,599.0,0.0,0.2057305333280638,0.2057305333280638,1.0,8.0,,0,0.22078879469222262,0.0,12.42,19.1,100,100,100.0,18.0,23.2,518,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
138040,0.3659221273500729,0.3705573898394431,0.3659221273500729,0.508331716560094,440.0,191.0,2026-08-18 23:48:42,Golden House Hotel Sakaeo,35,0,,2026-08-19,26.78,Sa Kaeo,KA,Upper Isan - East,Mapped,Mapped,1434591.0,368.0,398.5,440.0,0.0,,,0.0,8.0,,0,1.1041405269761606,0.0,22.16,12.39,100,100,100.0,20.15,23.19,519,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
63740,0.3945306371451274,0.43599945181811417,0.3945306371451274,0.5167897214794176,545.0,260.0,2026-08-18 18:20:34,Gallery Lake View Hotel,53,3,2026-08-18 18:20:34,2026-08-24,29.04,Khon Kaen,KA,Upper Isan - East,Mapped,Mapped,983665.0,514.0,2188.0,545.0,0.0,0.3932766417924128,0.3932766417924128,1.0,15.0,,0,0.24908592321755027,0.0,15.19,17.31,100,100,100.0,18.6,23.18,520,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
21786,0.33397348275244276,0.33397348275244276,0.33397348275244276,0.5365413835684899,8.0,8.0,2026-08-18 13:05:37,Noble Place Chiang Mai,8,0,,2026-08-18,24.49,Chiang Mai,LT,North,Unknown,Not Live,2330.0,0.0,2123.0,8.0,0.0,,,0.0,0.0,,0,0.0037682524729156855,0.0,0.04,0.0,0,40,20.0,4.92,23.17,521,Low,Activate Ctrip,"Ctrip connectivity exists, but the hotel is not live."
183602,0.3455325668803718,0.3455325668803718,0.3455325668803718,0.5151764517171026,16.0,16.0,2026-08-18 18:49:55,Baan Klangdoi Homestay 1,9,0,,2026-08-18,24.57,Mae Hong Son,LT,North,Not Mapped,Not Live,44766.0,0.0,234.5,16.0,0.0,,,0.0,0.0,,0,0.06823027718550106,0.0,0.69,0.0,0,40,20.0,5.26,23.15,522,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
4915645,0.38719895626921513,0.44563566777983155,0.38719895626921513,0.5097145477480395,3137.0,580.0,2026-08-18 23:48:42,Metro Ratchada 36,124,6,2026-08-18 13:05:37,2026-09-05,33.63,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,643975.0,416.0,3599.5,3137.0,1.0,,,0.0,8.0,,0,0.8715099319349909,0.000318775900541919,9.95,14.01,100,100,100.0,15.9,23.14,523,Low,Monitor,No immediate distribution issue requires action.
23937,0.3721796206142562,0.3721796206142562,0.3721796206142562,0.5140788811036578,106.0,106.0,2026-08-18 14:49:01,Brique Hotel Chiangmai,6,0,,2026-08-19,25.53,Chiang Mai,KA,North,Mapped,Mapped,1354609.0,498.0,1861.5,106.0,0.0,,,0.0,3.0,,0,0.05694332527531561,0.0,20.92,16.77,100,100,100.0,20.6,23.1,524,Low,Monitor,No immediate distribution issue requires action.
1514,0.37090891853270364,0.4274302940106936,0.37090891853270364,0.5107225427644714,4535.0,994.0,2026-08-18 23:48:42,Windmill Resort Hotel,92,8,2026-08-18 22:48:21,2026-09-15,32.27,Pattaya,LT,BKK - Metro - Chon,Mapped,Unknown,6953.0,12.0,2659.5,4535.0,0.0,,,0.0,11.0,,0,1.7052077458168828,0.0,0.11,0.4,100,0,50.0,6.63,23.1,525,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
5102045,0.3119804587130267,0.355419341198887,0.3119804587130267,0.5141406930055333,36.0,26.0,2026-08-18 14:49:01,One Budget Hotel Chiangrai Maesai Payang,16,0,,2026-08-21,23.57,Chiang Rai,KA,North,Not Live,Unknown,134470.0,0.0,922.0,36.0,0.0,,,0.0,0.0,,0,0.039045553145336226,0.0,2.08,0.0,40,0,20.0,5.75,23.09,526,Low,Activate Agoda,"Agoda connectivity exists, but the hotel is not live."
181635,0.4213806913542282,0.4889398655252567,0.4213806913542282,0.5145277717846023,799.0,478.0,2026-08-18 23:48:42,Blue Rabbit Hotel Chanthaburi,46,7,2026-08-18 22:32:31,2026-08-19,29.88,Chanthaburi,KA,Upper Isan - East,Mapped,Mapped,1113128.0,336.0,1707.5,799.0,0.0,0.190837215605114,0.190837215605114,1.0,2.0,,0,0.4679355783308931,0.0,17.19,11.32,100,100,100.0,17.97,23.09,527,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
65545,0.35695988660604006,0.4048311896847659,0.35695988660604006,0.510501863495617,230.0,78.0,2026-08-18 14:49:01,Bonito Chinos Hotel,39,2,2026-08-18 12:51:07,2026-08-19,26.53,Nakhon Sawan,KA,North,Mapped,Mapped,1175194.0,562.0,1482.0,230.0,0.0,,,0.0,4.0,,0,0.15519568151147098,0.0,18.15,18.93,100,100,100.0,20.06,23.09,528,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
5021812,0.3318748946013136,0.3930716606127534,0.3318748946013136,0.5075704754430647,204.0,105.0,2026-08-18 19:05:06,MAA KORAT HOTEL,56,3,2026-08-18 17:21:38,2026-08-18,26.29,Nakhonratchasima,KA,Lower Isan - Central,Mapped,Mapped,1898194.0,29.0,1977.5,204.0,0.0,,,0.0,1.0,,0,0.1031605562579014,0.0,29.32,0.98,100,100,100.0,20.21,23.07,529,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
4884591,0.3440161712478245,0.39266552033800334,0.3440161712478245,0.5199785921202353,120.0,24.0,2026-08-18 19:20:48,Chat Residence,80,0,,2026-08-22,28.14,Chiang Rai,LT,North,No Room,Not Mapped,22374.0,1.0,1679.0,120.0,0.0,,,0.0,0.0,,0,0.0714711137581894,0.0,0.35,0.03,70,0,35.0,5.81,23.05,530,Low,Complete Room-Type Mapping,"Hotel-level mapping exists, but room types are not mapped."
141893,0.3794868471743977,0.38637444808795607,0.3794868471743977,0.5081174381681327,316.0,179.0,2026-08-18 18:20:34,Tempo Plus Mae Sot,24,0,,2026-08-25,26.71,Tak,KA,North,Mapped,Not Mapped,424272.0,126.0,519.5,316.0,0.0,,,0.0,3.0,,0,0.6082771896053898,0.0,6.55,4.24,100,0,50.0,9.89,23.04,531,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
182837,0.43447769224954674,0.4677009733302591,0.43447769224954674,0.5105242313132973,6109.0,1166.0,2026-08-18 22:17:43,The Riche Boutique Hotel,106,6,2026-08-18 21:03:06,2026-08-22,36.44,Bangkok,KA,BKK - Metro - Chon,Mapped,Mapped,523392.0,262.0,3998.5,6109.0,0.0,,,0.0,10.0,,0,1.5278229336001001,0.0,8.08,8.82,100,100,100.0,13.97,23.02,532,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
4884370,0.3158086941166228,0.33925427409577635,0.3158086941166228,0.507802648586192,247.0,231.0,2026-08-18 18:04:18,Yala My house Hotel,24,0,,2026-08-19,24.11,Yala,LT,Lower South - West,Not Mapped,Not Live,22773.0,41.0,292.0,247.0,0.0,,,0.0,0.0,,0,0.8458904109589042,0.0,0.35,1.38,0,40,20.0,5.41,23.02,533,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
5021799,0.359774951068693,0.39690042046395513,0.359774951068693,0.5098455210428302,1373.0,248.0,2026-08-18 23:48:42,The Brillianest Gallery Hotel Hatyai,148,5,2026-08-18 23:32:45,2026-09-01,32.65,Hatyai,KA,Lower South - West,Mapped,Mapped,1059603.0,152.0,1967.5,1373.0,0.0,,,0.0,84.0,,0,0.6978398983481575,0.0,16.36,5.12,100,100,100.0,16.25,23.02,534,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
5102064,0.38737520352127475,0.40020871051527296,0.38737520352127475,0.5124634514490671,292.0,265.0,2026-08-18 18:04:18,Louis Residence Hotel,16,0,,2026-08-25,26.7,Nakhonratchasima,KA,Lower Isan - Central,Mapped,Not Mapped,372672.0,153.0,1977.5,292.0,0.0,0.0630386463124597,0.0630386463124597,1.0,8.0,,0,0.14766118836915298,0.0,5.76,5.15,100,0,50.0,9.76,23.02,535,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
4860206,0.41517565098015274,0.4154319527100302,0.41517565098015274,0.5242070975628458,112.0,56.0,2026-08-18 20:04:15,Midtown Sukhothai Resort,32,6,2026-08-18 19:48:47,2026-08-20,28.72,Sukhothai,KA,North,Mapped,Not Mapped,312882.0,14.0,280.5,112.0,0.0,,,0.0,3.0,,0,0.39928698752228164,0.0,4.83,0.47,100,0,50.0,8.3,23.01,536,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
4884620,0.36670486809209085,0.3826242423513158,0.36670486809209085,0.5105513617859696,275.0,200.0,2026-08-18 23:48:42,The Charlotte Smart Hotel Lopburi,49,6,2026-08-18 23:32:45,2026-08-24,27.44,Lop Buri,KA,Lower Isan - Central,Mapped,Mapped,1551106.0,180.0,1733.0,275.0,0.0,-0.0714901224727665,-0.0714901224727665,1.0,6.0,,0,0.15868436237738026,0.0,23.96,6.06,100,100,100.0,19.29,22.98,537,Low,Fix Internal Rate Parity,Our rate is more expensive than a comparable partner rate.
4543115,0.34038903168663176,0.3715889567770894,0.34038903168663176,0.5054435356667527,154.0,79.0,2026-08-18 23:48:42,Buathip Hotel,9,0,,2026-08-22,24.26,Uttaradit,LT,North,Not Mapped,Not Live,47187.0,6.0,821.0,154.0,0.0,,,0.0,0.0,,0,0.18757612667478685,0.0,0.73,0.2,0,40,20.0,5.28,22.97,538,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
5101578,0.3759454092424038,0.3902429407267606,0.3759454092424038,0.5173906243188922,81.0,73.0,2026-08-18 17:34:59,Rabbit Hotel Nangrong,27,1,2026-08-18 16:21:17,2026-08-18,26.75,Buriram,KA,Lower Isan - Central,Mapped,Unknown,454738.0,63.0,1106.5,81.0,0.0,,,0.0,0.0,,0,0.07320379575237235,0.0,7.02,2.12,100,0,50.0,9.5,22.95,539,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
5101524,0.37672643973163994,0.37672643973163994,0.37672643973163994,0.5308303870973193,28.0,28.0,2026-08-18 19:48:47,HOTEL De ONE DEE,14,1,2026-08-18 19:34:59,2026-08-20,26.39,Phayao,KA,North,Mapped,Unknown,457268.0,62.0,162.0,28.0,0.0,,,0.0,0.0,,0,0.1728395061728395,0.0,7.06,2.09,100,0,50.0,9.44,22.94,540,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
2010931,0.3908212387008313,0.3925916008589478,0.3908212387008313,0.5102378578303924,79.0,40.0,2026-08-18 22:17:43,ZLEEP D Hotel,22,2,2026-08-18 17:49:59,2026-08-18,26.96,Udon Thani,KA,Upper Isan - East,Mapped,Not Mapped,427826.0,77.0,1143.5,79.0,0.0,,,0.0,0.0,0.0764,1,0.06908613904678618,0.0,6.61,2.59,100,0,50.0,9.47,22.93,541,Low,Review Agoda Rate Competitiveness,Agoda reports a price disadvantage; 0% is cheapest.
4606562,0.4433828983882018,0.476745038597028,0.4433828983882018,0.5095694411862377,1254.0,562.0,2026-08-18 23:48:42,Holiday Inn and Suites Siracha Laemchabang,63,7,2026-08-18 23:19:38,2026-08-20,31.76,Sriracha,KA,BKK - Metro - Chon,Mapped,Mapped,1262871.0,50.0,2659.5,1254.0,0.0,,,0.0,28.0,,0,0.4715172024816695,0.0,19.5,1.68,100,100,100.0,16.61,22.93,542,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
2004802,0.31807789251873864,0.3195379583863355,0.31807789251873864,0.5267510072798608,16.0,8.0,2026-08-18 20:04:15,Le Bar Tarry Hotel,16,0,,2026-08-19,24.05,Loei,LT,Upper Isan - East,Unknown,Not Live,9042.0,0.0,623.0,16.0,0.0,,,0.0,0.0,,0,0.025682182985553772,0.0,0.14,0.0,0,40,20.0,4.88,22.92,543,Low,Activate Ctrip,"Ctrip connectivity exists, but the hotel is not live."
4885077,0.2773238478525971,0.2834110802099386,0.2773238478525971,0.5061173789243778,36.0,15.0,2026-08-18 19:20:48,The Eight Resort,36,0,,2026-08-18,23.0,Phra Nakhon Si Ayutthaya,KA,Lower Isan - Central,Unknown,Not Live,169916.0,0.0,1688.5,36.0,0.0,,,0.0,0.0,,0,0.021320698845128813,0.0,2.62,0.0,0,40,20.0,5.91,22.92,544,Low,Activate Ctrip,"Ctrip connectivity exists, but the hotel is not live."
183209,0.3475009347216183,0.41779935837407367,0.3475009347216183,0.51047490830584,622.0,279.0,2026-08-18 20:32:59,Myrrh Hotel Chanthaburi,66,3,2026-08-18 18:49:55,2026-08-20,27.71,Chanthaburi,KA,Upper Isan - East,Mapped,Not Mapped,255267.0,146.0,1707.5,622.0,0.0,0.1087608911479118,0.1087608911479118,1.0,5.0,,0,0.3642752562225476,0.0,3.94,4.92,100,0,50.0,8.99,22.91,545,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
5101479,0.38023445239205195,0.4006094887938465,0.38023445239205195,0.5106883156053295,361.0,101.0,2026-08-18 12:51:07,Bangkok Mystay Hotel Rangsit,32,0,,2026-09-03,27.2,Pathum Thani,KA,BKK - Metro - Chon,Mapped,Mapped,1243467.0,421.0,276.0,361.0,0.0,,,0.0,0.0,,0,1.3079710144927537,0.0,19.2,14.18,100,100,100.0,19.29,22.91,546,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
4948522,0.3180698513406782,0.35520403937708755,0.3180698513406782,0.5083801794549329,322.0,310.0,2026-08-18 10:19:49,NY Place Hotel,15,0,,2026-08-18,23.82,Ubon Ratchathani,LT,Lower Isan - Central,Not Mapped,Not Live,72795.0,2.0,1928.0,322.0,0.0,,,0.0,2.0,,0,0.16701244813278007,0.0,1.12,0.07,0,40,20.0,5.35,22.9,547,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
4857751,0.34262351820372083,0.3500503585937984,0.34262351820372083,0.5051699244607999,98.0,90.0,2026-08-18 23:48:42,Tonpho Resort Banpong,11,2,2026-08-18 12:51:07,2026-08-21,24.41,Ratchaburi,LT,Lower South - West,Not Mapped,Not Live,13519.0,5.0,786.5,98.0,0.0,,,0.0,3.0,,0,0.12460267005721551,0.0,0.21,0.17,0,40,20.0,5.04,22.89,548,Low,Map Hotel to Agoda,"Demand exists, but hotel-level mapping is missing on Agoda."
237,0.45372789287523596,0.455090208802236,0.45372789287523596,0.5139661357212351,521.0,288.0,2026-08-18 10:34:59,Grand Howard Hotel Bangkok,16,2,2026-08-18 08:47:02,2026-08-19,29.52,Bangkok,LT,BKK - Metro - Chon,Mapped,Not Mapped,235084.0,5.0,3998.5,521.0,0.0,,,0.0,0.0,,0,0.13029886207327748,0.0,3.63,0.17,100,0,50.0,7.77,22.88,549,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
63739,0.40038552810136147,0.4380715276105551,0.40038552810136147,0.5116994262694929,724.0,250.0,2026-08-18 20:47:57,Tonwa Resort,64,9,2026-08-18 16:35:56,2026-08-19,29.81,Khon Kaen,KA,Upper Isan - East,Mapped,Mapped,1257713.0,193.0,2192.5,724.0,0.0,,,0.0,18.0,,0,0.33021664766248576,0.0,19.42,6.5,100,100,100.0,17.62,22.87,550,Low,Investigate Booking Conversion,"Demand exists, but no booking is matched to the current check-in demand."
